l_shoulder,r_shoulder,l_elbow,r_elbow,l_wrist,r_wrist,l_hip,r_hip
"[0.5536122918128967, 0.28659629821777344, -0.06893701106309891]","[0.4452057480812073, 0.2510721981525421, -0.11283158510923386]","[0.5664399862289429, 0.4466552734375, -0.06200955808162689]","[0.44987136125564575, 0.3163449168205261, -0.29453417658805847]","[0.565016508102417, 0.598446786403656, -0.09815704822540283]","[0.5248120427131653, 0.2790653705596924, -0.48211076855659485]","[0.5218201875686646, 0.5915010571479797, 0.006726405117660761]","[0.45718926191329956, 0.5862302184104919, -0.006519235670566559]"
"[0.5525897741317749, 0.2865273654460907, -0.06578629463911057]","[0.4451298713684082, 0.2502588629722595, -0.11451735347509384]","[0.5659209489822388, 0.446662575006485, -0.060523759573698044]","[0.4531513452529907, 0.31355729699134827, -0.2892283499240875]","[0.5650209784507751, 0.5985214114189148, -0.09813134372234344]","[0.5304586291313171, 0.27374768257141113, -0.45832356810569763]","[0.521786630153656, 0.5915052890777588, 0.008817488327622414]","[0.4569855332374573, 0.5862875580787659, -0.00862084049731493]"
"[0.5519198775291443, 0.2863750755786896, -0.06730058044195175]","[0.44504645466804504, 0.24875931441783905, -0.11414749920368195]","[0.5651955008506775, 0.4464835524559021, -0.060042236000299454]","[0.4560903310775757, 0.31098952889442444, -0.2757258713245392]","[0.5649804472923279, 0.598808765411377, -0.09877832233905792]","[0.5334043502807617, 0.2685254216194153, -0.430136501789093]","[0.5216867327690125, 0.5914567112922668, 0.008590174838900566]","[0.45669934153556824, 0.5863017439842224, -0.0084008714184165]"
"[0.5517198443412781, 0.2848685383796692, -0.06796541810035706]","[0.44496574997901917, 0.24663569033145905, -0.11491546779870987]","[0.5648582577705383, 0.445793092250824, -0.05930233746767044]","[0.4569535255432129, 0.3072158694267273, -0.27556514739990234]","[0.5649577975273132, 0.5993146896362305, -0.09494706988334656]","[0.5356948971748352, 0.2635575532913208, -0.4320721924304962]","[0.5215265154838562, 0.5914186835289001, 0.00836941972374916]","[0.45636889338493347, 0.5863065123558044, -0.008183094672858715]"
"[0.5516470670700073, 0.2825339734554291, -0.06827832758426666]","[0.44488775730133057, 0.2444387972354889, -0.1145966500043869]","[0.5647639036178589, 0.44542503356933594, -0.05975280702114105]","[0.45640620589256287, 0.3025493025779724, -0.27487438917160034]","[0.5649538636207581, 0.5997543931007385, -0.09420803189277649]","[0.5362139344215393, 0.2534817159175873, -0.42258915305137634]","[0.5215179920196533, 0.5913532972335815, 0.007557109463959932]","[0.45612701773643494, 0.5862476229667664, -0.007355392910540104]"
"[0.5509076714515686, 0.279464989900589, -0.07420702278614044]","[0.4448877274990082, 0.24456503987312317, -0.1138329803943634]","[0.5647100806236267, 0.44427555799484253, -0.06918177753686905]","[0.45519086718559265, 0.29932332038879395, -0.27506500482559204]","[0.5649358034133911, 0.5997898578643799, -0.10211649537086487]","[0.5351820588111877, 0.24500975012779236, -0.4315892159938812]","[0.5215050578117371, 0.5919924974441528, 0.0027035933453589678]","[0.45603322982788086, 0.5869255661964417, -0.0024767667055130005]"
"[0.5501489043235779, 0.2785588502883911, -0.08511950820684433]","[0.4448588490486145, 0.24467073380947113, -0.11364933848381042]","[0.564769446849823, 0.44382956624031067, -0.08302592486143112]","[0.4544391632080078, 0.29530203342437744, -0.27523091435432434]","[0.5649145841598511, 0.5998619794845581, -0.1102055013179779]","[0.5354762673377991, 0.23328004777431488, -0.42896783351898193]","[0.5215206146240234, 0.5924688577651978, -0.0016561499796807766]","[0.45592039823532104, 0.5873600244522095, 0.0018721171654760838]"
"[0.5498600006103516, 0.2790270149707794, -0.08789258450269699]","[0.4443851709365845, 0.24511271715164185, -0.11753236502408981]","[0.565136194229126, 0.44400617480278015, -0.09043288975954056]","[0.45526593923568726, 0.28578048944473267, -0.2973431646823883]","[0.5648193359375, 0.5998531579971313, -0.1166466772556305]","[0.5366796851158142, 0.2186543345451355, -0.4411429464817047]","[0.5216293931007385, 0.5936286449432373, -0.0018194675212725997]","[0.4558686316013336, 0.5889776945114136, 0.0020327377133071423]"
"[0.5497192144393921, 0.27918219566345215, -0.08623041957616806]","[0.44421398639678955, 0.2457861751317978, -0.11723863333463669]","[0.565384030342102, 0.44411659240722656, -0.09265749901533127]","[0.45546552538871765, 0.28002747893333435, -0.29821717739105225]","[0.5647714138031006, 0.5998530387878418, -0.12121274322271347]","[0.5354673266410828, 0.2084093540906906, -0.4385742247104645]","[0.5217911005020142, 0.594731330871582, -0.0015217970358207822]","[0.4558548033237457, 0.5906647443771362, 0.0017250467790290713]"
"[0.5496223568916321, 0.28000739216804504, -0.0892561748623848]","[0.4442136585712433, 0.24796222150325775, -0.11632414162158966]","[0.5653903484344482, 0.44423145055770874, -0.10374604910612106]","[0.4549291729927063, 0.27190348505973816, -0.2991488575935364]","[0.5647706985473633, 0.5994764566421509, -0.12956427037715912]","[0.5350485444068909, 0.197452113032341, -0.4405309557914734]","[0.5217957496643066, 0.5967718958854675, -0.0017935688374564052]","[0.45585256814956665, 0.5933772325515747, 0.0020033693872392178]"
"[0.549667477607727, 0.280599445104599, -0.09492100030183792]","[0.44406428933143616, 0.24956080317497253, -0.11610690504312515]","[0.5655515193939209, 0.44509732723236084, -0.10786381363868713]","[0.4533737897872925, 0.26294654607772827, -0.29628652334213257]","[0.5647048354148865, 0.5984350442886353, -0.12428907305002213]","[0.534071147441864, 0.17811685800552368, -0.42001959681510925]","[0.521869421005249, 0.5998020768165588, -0.0018836023518815637]","[0.45589402318000793, 0.596731424331665, 0.0020838698837906122]"
"[0.5498364567756653, 0.2826577425003052, -0.08454465866088867]","[0.4439298212528229, 0.25209832191467285, -0.13089458644390106]","[0.5657875537872314, 0.44562044739723206, -0.10517516732215881]","[0.450388103723526, 0.25155413150787354, -0.34632495045661926]","[0.564522385597229, 0.5957720875740051, -0.11742115020751953]","[0.5304996967315674, 0.16736285388469696, -0.4641454517841339]","[0.5218901038169861, 0.6019604206085205, 0.007004146464169025]","[0.45600807666778564, 0.5986278057098389, -0.006826427765190601]"
"[0.5497152805328369, 0.2827660143375397, -0.08027055114507675]","[0.44310492277145386, 0.2528979182243347, -0.13589295744895935]","[0.5659363269805908, 0.4455079734325409, -0.10172877460718155]","[0.4466187357902527, 0.23950450122356415, -0.35086992383003235]","[0.5645220875740051, 0.5941832661628723, -0.11717114597558975]","[0.5263698101043701, 0.15676115453243256, -0.46015655994415283]","[0.5220828652381897, 0.6028076410293579, 0.009402800351381302]","[0.45608168840408325, 0.5992535948753357, -0.00924256443977356]"
"[0.549411952495575, 0.28279319405555725, -0.07399827986955643]","[0.44075363874435425, 0.25275999307632446, -0.14667874574661255]","[0.5660839676856995, 0.44479650259017944, -0.07580707222223282]","[0.44395145773887634, 0.23222535848617554, -0.3752734959125519]","[0.5646768808364868, 0.5929048657417297, -0.09591817855834961]","[0.5231121182441711, 0.14529231190681458, -0.49099496006965637]","[0.5222336649894714, 0.6030453443527222, 0.013278529047966003]","[0.45608264207839966, 0.5991784334182739, -0.013163995929062366]"
"[0.5494802594184875, 0.28287890553474426, -0.06567787379026413]","[0.4405079185962677, 0.25273188948631287, -0.14410479366779327]","[0.5665639042854309, 0.44480061531066895, -0.0658460184931755]","[0.4430713951587677, 0.22606714069843292, -0.375871479511261]","[0.5650743842124939, 0.5924797654151917, -0.09501777589321136]","[0.5176580548286438, 0.1365867406129837, -0.5075704455375671]","[0.5221849679946899, 0.6033511161804199, 0.014879892580211163]","[0.45605459809303284, 0.5990807414054871, -0.014773417264223099]"
"[0.5499966740608215, 0.28341013193130493, -0.05971802398562431]","[0.44053518772125244, 0.2529737055301666, -0.14469893276691437]","[0.5669144988059998, 0.4448023736476898, -0.05415653809905052]","[0.4418971836566925, 0.21734879910945892, -0.3737567961215973]","[0.5655526518821716, 0.5921717882156372, -0.09627516567707062]","[0.5111818909645081, 0.12179809808731079, -0.5096880793571472]","[0.5221776366233826, 0.6033922433853149, 0.015542205423116684]","[0.45610684156417847, 0.5990031957626343, -0.01538633368909359]"
"[0.550930380821228, 0.2837868332862854, -0.06326907128095627]","[0.4417232871055603, 0.2532294690608978, -0.14134255051612854]","[0.567327082157135, 0.44482845067977905, -0.06014474481344223]","[0.4387281537055969, 0.2073461413383484, -0.3584994673728943]","[0.5659849643707275, 0.592015266418457, -0.10139825940132141]","[0.5102683901786804, 0.10213121771812439, -0.47624698281288147]","[0.522166907787323, 0.6033235788345337, 0.014567204751074314]","[0.45619291067123413, 0.5989037156105042, -0.014409378170967102]"
"[0.551529586315155, 0.2856809198856354, -0.10410047322511673]","[0.4452510476112366, 0.25492069125175476, -0.1019982248544693]","[0.5673639178276062, 0.4459865987300873, -0.12644638121128082]","[0.4353772699832916, 0.19789600372314453, -0.2724340856075287]","[0.5661327838897705, 0.5919253826141357, -0.14576487243175507]","[0.5065186023712158, 0.08465255796909332, -0.3714835047721863]","[0.5221458077430725, 0.6035096645355225, 0.0015464277239516377]","[0.456391304731369, 0.5988890528678894, -0.0014301742194220424]"
"[0.5515280961990356, 0.2870948016643524, -0.11079584807157516]","[0.44665655493736267, 0.2558501362800598, -0.08935415744781494]","[0.5669584274291992, 0.4460202753543854, -0.12920506298542023]","[0.43104881048202515, 0.18508461117744446, -0.23709873855113983]","[0.5662714242935181, 0.5900360941886902, -0.1523563414812088]","[0.5029744505882263, 0.07126464694738388, -0.326509028673172]","[0.5219266414642334, 0.603463888168335, -0.005706630181521177]","[0.45639145374298096, 0.598362386226654, 0.005845517385751009]"
"[0.5514962673187256, 0.288693904876709, -0.11502519994974136]","[0.44714367389678955, 0.2558421492576599, -0.08164133876562119]","[0.5666953325271606, 0.44600367546081543, -0.1348150670528412]","[0.4286925494670868, 0.17401400208473206, -0.21572014689445496]","[0.5664254426956177, 0.5878530740737915, -0.16074128448963165]","[0.4992271959781647, 0.06465590745210648, -0.29210370779037476]","[0.5218691825866699, 0.6031122803688049, -0.008291770704090595]","[0.45639196038246155, 0.5970073342323303, 0.00842155423015356]"
"[0.5514976382255554, 0.28940439224243164, -0.11667409539222717]","[0.4473377466201782, 0.2558009922504425, -0.07885599881410599]","[0.5666754245758057, 0.445794939994812, -0.13802871108055115]","[0.4269621670246124, 0.1653585582971573, -0.20563189685344696]","[0.5665544271469116, 0.5852187275886536, -0.1651531159877777]","[0.4982406497001648, 0.05445929244160652, -0.2668171226978302]","[0.5218793153762817, 0.6028363704681396, -0.00859814789146185]","[0.45638760924339294, 0.5962489247322083, 0.008731686510145664]"
"[0.5513740181922913, 0.28951191902160645, -0.12255051732063293]","[0.4475790858268738, 0.2552933394908905, -0.07548903673887253]","[0.5666690468788147, 0.44576510787010193, -0.14164426922798157]","[0.4254014194011688, 0.16143235564231873, -0.19315430521965027]","[0.566575825214386, 0.5847685933113098, -0.16943541169166565]","[0.4961729943752289, 0.046861421316862106, -0.2544025182723999]","[0.5219208598136902, 0.6019524931907654, -0.01020997203886509]","[0.45638802647590637, 0.594903290271759, 0.010345850139856339]"
"[0.5513718724250793, 0.2894684672355652, -0.12531019747257233]","[0.44755586981773376, 0.2546163499355316, -0.07609318941831589]","[0.5665215849876404, 0.4455578923225403, -0.14544136822223663]","[0.42521846294403076, 0.15641061961650848, -0.1979980617761612]","[0.5666617155075073, 0.584136426448822, -0.17440620064735413]","[0.4964233636856079, 0.039711374789476395, -0.2669122815132141]","[0.5219181180000305, 0.6008304357528687, -0.010449185967445374]","[0.45615339279174805, 0.5929533243179321, 0.010591884143650532]"
"[0.5512752532958984, 0.28943321108818054, -0.12624917924404144]","[0.4474860429763794, 0.25278472900390625, -0.07724258303642273]","[0.5658968091011047, 0.4453555941581726, -0.14736559987068176]","[0.42576444149017334, 0.14978280663490295, -0.21194323897361755]","[0.5666653513908386, 0.5838683247566223, -0.17500904202461243]","[0.49672257900238037, 0.02746766433119774, -0.2946501076221466]","[0.5219165086746216, 0.5999247431755066, -0.011215990409255028]","[0.4559752345085144, 0.5914372205734253, 0.011344251222908497]"
"[0.5512840151786804, 0.2894468605518341, -0.12572498619556427]","[0.4473751187324524, 0.2515212595462799, -0.08125711232423782]","[0.5653955340385437, 0.44536229968070984, -0.14773188531398773]","[0.4257502257823944, 0.14441104233264923, -0.2129230499267578]","[0.5667362213134766, 0.5838337540626526, -0.17185021936893463]","[0.4970523715019226, 0.02021557278931141, -0.3045153021812439]","[0.5219108462333679, 0.5993984937667847, -0.011064889840781689]","[0.4558717608451843, 0.5907273888587952, 0.011187945492565632]"
"[0.5512358546257019, 0.28943029046058655, -0.12341460585594177]","[0.4472672641277313, 0.250225305557251, -0.08360191434621811]","[0.564877450466156, 0.4453623592853546, -0.14143703877925873]","[0.4252839684486389, 0.1418883502483368, -0.2267216593027115]","[0.5668619275093079, 0.583501935005188, -0.1671164184808731]","[0.4951871931552887, 0.021513866260647774, -0.3073977828025818]","[0.5219120979309082, 0.5987144112586975, -0.01034640334546566]","[0.45581844449043274, 0.5903819799423218, 0.010473137721419334]"
"[0.55105060338974, 0.2893628180027008, -0.12173284590244293]","[0.447068989276886, 0.2479504942893982, -0.08513976633548737]","[0.5644776821136475, 0.44533753395080566, -0.13855843245983124]","[0.42404118180274963, 0.1408199518918991, -0.2311556190252304]","[0.5670900940895081, 0.5833384394645691, -0.1651826649904251]","[0.4855487048625946, 0.027719872072339058, -0.3157559633255005]","[0.521876335144043, 0.5970842242240906, -0.009935892187058926]","[0.4556776285171509, 0.5880200862884521, 0.01005646213889122]"
"[0.5510568618774414, 0.2893509268760681, -0.1204376146197319]","[0.44682052731513977, 0.24662625789642334, -0.08611179888248444]","[0.5642386674880981, 0.4452107548713684, -0.13312074542045593]","[0.42322057485580444, 0.13709911704063416, -0.2255154550075531]","[0.5672256350517273, 0.5833845138549805, -0.15637680888175964]","[0.4819827675819397, 0.022997431457042694, -0.2926512360572815]","[0.5218690633773804, 0.5962852835655212, -0.009869569912552834]","[0.4556049704551697, 0.5872888565063477, 0.009974392130970955]"
"[0.551322877407074, 0.2898831069469452, -0.12124302238225937]","[0.4465380012989044, 0.2462756186723709, -0.09075675159692764]","[0.5640918612480164, 0.4453030824661255, -0.13461892306804657]","[0.42289403080940247, 0.131368488073349, -0.22890520095825195]","[0.5672057271003723, 0.5832935571670532, -0.16342218220233917]","[0.48421385884284973, 0.013958425261080265, -0.27929556369781494]","[0.5218718647956848, 0.5962798595428467, -0.007948623970150948]","[0.4555011987686157, 0.5873583555221558, 0.008030472323298454]"
"[0.5514759421348572, 0.29016128182411194, -0.12068625539541245]","[0.4461968243122101, 0.24493442475795746, -0.09702512621879578]","[0.5636535882949829, 0.44518670439720154, -0.13398689031600952]","[0.4221113324165344, 0.12516018748283386, -0.24481239914894104]","[0.5671828985214233, 0.5833122134208679, -0.16857752203941345]","[0.4786061942577362, 0.014487382024526596, -0.289806067943573]","[0.5218705534934998, 0.5962690114974976, -0.007688394282013178]","[0.45516538619995117, 0.5870263576507568, 0.0077720643021166325]"
"[0.551901638507843, 0.2907280921936035, -0.12519165873527527]","[0.44608595967292786, 0.2434670329093933, -0.10176624357700348]","[0.5636589527130127, 0.4456518292427063, -0.13799260556697845]","[0.4220535159111023, 0.11825919151306152, -0.23851008713245392]","[0.5672237873077393, 0.5833420157432556, -0.18112775683403015]","[0.4782710373401642, 0.0032100253738462925, -0.2821213901042938]","[0.5218532681465149, 0.5959174036979675, -0.007599317003041506]","[0.45477166771888733, 0.5860744118690491, 0.007686473894864321]"
"[0.5521804094314575, 0.2907283902168274, -0.12402918189764023]","[0.44589343667030334, 0.24203380942344666, -0.10149217396974564]","[0.5636626482009888, 0.4456619322299957, -0.1390560120344162]","[0.4214993715286255, 0.11537433415651321, -0.23954732716083527]","[0.5672568678855896, 0.5833631157875061, -0.190404012799263]","[0.4712432026863098, 0.0028087226673960686, -0.28856411576271057]","[0.5217617750167847, 0.5958632230758667, -0.007517414167523384]","[0.4545351266860962, 0.5856165289878845, 0.0076038409024477005]"
"[0.552706778049469, 0.2907228171825409, -0.12293286621570587]","[0.44527313113212585, 0.2398059368133545, -0.10235091298818588]","[0.5635808706283569, 0.445638507604599, -0.13855436444282532]","[0.42082324624061584, 0.11088988184928894, -0.23706911504268646]","[0.5672206282615662, 0.5834385752677917, -0.19496767222881317]","[0.46422114968299866, 0.0069938721135258675, -0.2866073548793793]","[0.5217603445053101, 0.5958624482154846, -0.004877735394984484]","[0.45431336760520935, 0.5855481624603271, 0.004986337851732969]"
"[0.5529659390449524, 0.2905516028404236, -0.13560061156749725]","[0.4447535276412964, 0.23726806044578552, -0.10183711349964142]","[0.5635435581207275, 0.4455139935016632, -0.13660922646522522]","[0.4205133318901062, 0.10070399940013885, -0.16293388605117798]","[0.567217230796814, 0.5834518074989319, -0.18795724213123322]","[0.45776695013046265, -0.01186792179942131, -0.13332171738147736]","[0.52183598279953, 0.5957943201065063, -0.005244652274996042]","[0.45430055260658264, 0.5854589939117432, 0.005377909168601036]"
"[0.5536969900131226, 0.2906181216239929, -0.14880967140197754]","[0.44441619515419006, 0.23340407013893127, -0.10878673195838928]","[0.563546359539032, 0.44608134031295776, -0.13998766243457794]","[0.4193183183670044, 0.09584026038646698, -0.17690090835094452]","[0.5672041773796082, 0.5835930109024048, -0.19106513261795044]","[0.45484447479248047, -0.01722554676234722, -0.16046378016471863]","[0.5219670534133911, 0.595414400100708, -0.005499983672052622]","[0.45425161719322205, 0.5848786234855652, 0.005648521706461906]"
"[0.5545468926429749, 0.2905854880809784, -0.14560647308826447]","[0.44419318437576294, 0.2303210198879242, -0.10842438787221909]","[0.563626229763031, 0.4466532766819, -0.13959111273288727]","[0.41777506470680237, 0.09350868314504623, -0.19367370009422302]","[0.5672190189361572, 0.5837799310684204, -0.18868400156497955]","[0.45163866877555847, -0.01602659374475479, -0.20882685482501984]","[0.5224024653434753, 0.5954066514968872, -0.005494058132171631]","[0.454274982213974, 0.5848464369773865, 0.005643127020448446]"
"[0.5550413131713867, 0.2905781865119934, -0.16672450304031372]","[0.44381943345069885, 0.2290838062763214, -0.11348284035921097]","[0.5637220144271851, 0.4477098286151886, -0.1545463651418686]","[0.4153299033641815, 0.09364093840122223, -0.17662818729877472]","[0.5671802163124084, 0.5862147212028503, -0.1926291435956955]","[0.44808119535446167, -0.0196829866617918, -0.1475057750940323]","[0.5225628018379211, 0.5954137444496155, -0.006175741087645292]","[0.45429012179374695, 0.5847559571266174, 0.006326696835458279]"
"[0.5553963780403137, 0.2905687987804413, -0.18175329267978668]","[0.44344744086265564, 0.22855602204799652, -0.1201479434967041]","[0.5637465119361877, 0.4481263756752014, -0.16052737832069397]","[0.4122454822063446, 0.0944831445813179, -0.13676252961158752]","[0.5671758651733398, 0.5873751640319824, -0.1987961232662201]","[0.4453633725643158, -0.020685488358139992, -0.05237635225057602]","[0.5227815508842468, 0.5952171683311462, -0.0063847871497273445]","[0.45445629954338074, 0.5846281051635742, 0.0065490007400512695]"
"[0.5556137561798096, 0.2906621992588043, -0.17676128447055817]","[0.4432588517665863, 0.2285274863243103, -0.12105008214712143]","[0.5637118220329285, 0.44854673743247986, -0.17274336516857147]","[0.4104103446006775, 0.0941387265920639, -0.1646186262369156]","[0.5670287609100342, 0.588691771030426, -0.22607964277267456]","[0.44201937317848206, -0.024976827204227448, -0.14643654227256775]","[0.5229306221008301, 0.5951652526855469, -0.00638556620106101]","[0.4544789493083954, 0.5845893621444702, 0.006550008896738291]"
"[0.5558009743690491, 0.2907114326953888, -0.171110138297081]","[0.443158894777298, 0.22826209664344788, -0.11684632301330566]","[0.5633246302604675, 0.44854843616485596, -0.16930504143238068]","[0.40761053562164307, 0.0956648588180542, -0.16648589074611664]","[0.5665987133979797, 0.5893458724021912, -0.20741261541843414]","[0.44603416323661804, -0.010070497170090675, -0.1766999512910843]","[0.5229895114898682, 0.5951652526855469, -0.006384438369423151]","[0.45446547865867615, 0.5845927596092224, 0.006548705510795116]"
"[0.5559282302856445, 0.29071125388145447, -0.1839376986026764]","[0.44280385971069336, 0.22853562235832214, -0.11885807663202286]","[0.5633276104927063, 0.44893521070480347, -0.18602734804153442]","[0.4058799147605896, 0.09362401068210602, -0.16251565515995026]","[0.5663519501686096, 0.5897897481918335, -0.2184673249721527]","[0.4466896653175354, -0.02627352811396122, -0.1109948605298996]","[0.5230329632759094, 0.5954472422599792, -0.007468410301953554]","[0.4544539451599121, 0.5850582718849182, 0.007617833558470011]"
"[0.5559342503547668, 0.2910301387310028, -0.19860775768756866]","[0.4420274496078491, 0.2285558134317398, -0.11757632344961166]","[0.5633538365364075, 0.4508889317512512, -0.19591693580150604]","[0.4031353294849396, 0.09459563344717026, -0.13492268323898315]","[0.5661749243736267, 0.5913694500923157, -0.21619033813476562]","[0.4473685622215271, -0.012912618927657604, -0.06245707720518112]","[0.5229690074920654, 0.5957180857658386, -0.009867503307759762]","[0.45433109998703003, 0.585291862487793, 0.009985636919736862]"
"[0.5558748245239258, 0.2911369800567627, -0.18800626695156097]","[0.44198766350746155, 0.22742605209350586, -0.08231934905052185]","[0.5634679794311523, 0.45166343450546265, -0.19541232287883759]","[0.4002833664417267, 0.09712342917919159, -0.10807783156633377]","[0.5660054087638855, 0.5920557379722595, -0.21346928179264069]","[0.44394832849502563, -0.00011393842578399926, -0.08657384663820267]","[0.5228292346000671, 0.5957599878311157, -0.015649836510419846]","[0.45426759123802185, 0.5852698683738708, 0.015741612762212753]"
"[0.5557613968849182, 0.2913703918457031, -0.21091803908348083]","[0.44137635827064514, 0.22329768538475037, -0.08590532094240189]","[0.5639427900314331, 0.45328277349472046, -0.21972516179084778]","[0.3970859944820404, 0.09748943150043488, -0.08222442120313644]","[0.5659925937652588, 0.5936154127120972, -0.2224413901567459]","[0.44465431571006775, 0.003943195566534996, -0.016897855326533318]","[0.5227044224739075, 0.5957545042037964, -0.020055357366800308]","[0.45421165227890015, 0.5848603248596191, 0.02016393281519413]"
"[0.5556361675262451, 0.2914811074733734, -0.22292788326740265]","[0.44125738739967346, 0.22273491322994232, -0.08303220570087433]","[0.5643609762191772, 0.453673779964447, -0.23329925537109375]","[0.3954596519470215, 0.09784163534641266, -0.06303603202104568]","[0.5659973621368408, 0.5938418507575989, -0.23166590929031372]","[0.44373899698257446, 0.004498521331697702, 0.004153113346546888]","[0.5224430561065674, 0.5959412455558777, -0.02315545827150345]","[0.45405271649360657, 0.5848286747932434, 0.023281155154109]"
"[0.5554606318473816, 0.2915706932544708, -0.22431811690330505]","[0.4408436715602875, 0.22154895961284637, -0.08060193806886673]","[0.5650588274002075, 0.4550771117210388, -0.23605699837207794]","[0.3939704895019531, 0.09805750846862793, -0.07255411893129349]","[0.5660141110420227, 0.5944425463676453, -0.23307737708091736]","[0.44087812304496765, 0.004077916499227285, -0.02766468934714794]","[0.5221636295318604, 0.596019983291626, -0.024563288316130638]","[0.45390674471855164, 0.5847283601760864, 0.02467396669089794]"
"[0.5551683902740479, 0.29164034128189087, -0.22019480168819427]","[0.44082313776016235, 0.22176863253116608, -0.08392298221588135]","[0.5656130313873291, 0.45620715618133545, -0.23275025188922882]","[0.39383047819137573, 0.09923718869686127, -0.08993090689182281]","[0.5661602020263672, 0.5943553447723389, -0.2361605316400528]","[0.4390832781791687, 0.0038094560150057077, -0.05693935230374336]","[0.5218774676322937, 0.5960975289344788, -0.024379123002290726]","[0.4538361728191376, 0.5846827030181885, 0.02449529618024826]"
"[0.5543051958084106, 0.2916451394557953, -0.23313230276107788]","[0.4408268928527832, 0.22181907296180725, -0.06725644320249557]","[0.5658736824989319, 0.4571530520915985, -0.25100091099739075]","[0.3935927152633667, 0.10104689002037048, -0.04188505932688713]","[0.5661703944206238, 0.5946065187454224, -0.2507113516330719]","[0.4374801814556122, 0.004580887965857983, -0.009011650457978249]","[0.5211445689201355, 0.5964282155036926, -0.029287254437804222]","[0.4536321759223938, 0.5846818089485168, 0.029427936300635338]"
"[0.5537452101707458, 0.29164502024650574, -0.24759754538536072]","[0.4408893883228302, 0.22201192378997803, -0.06632436811923981]","[0.5662423968315125, 0.4577677547931671, -0.26507124304771423]","[0.3937450349330902, 0.10110962390899658, -0.02385452203452587]","[0.5661023855209351, 0.595292329788208, -0.2550756633281708]","[0.43811941146850586, 0.004507256206125021, 0.02718738652765751]","[0.520508885383606, 0.5968464016914368, -0.03450506180524826]","[0.4534040093421936, 0.5846878886222839, 0.03467375412583351]"
"[0.5532845854759216, 0.2913363575935364, -0.251321941614151]","[0.44089174270629883, 0.2221289575099945, -0.07163732498884201]","[0.5666962265968323, 0.45770832896232605, -0.26674124598503113]","[0.3939160108566284, 0.10189595073461533, -0.03479747846722603]","[0.5669013261795044, 0.5945531725883484, -0.26014238595962524]","[0.43731606006622314, 0.0019845603965222836, 0.01909557543694973]","[0.5201529860496521, 0.5968659520149231, -0.03300401195883751]","[0.4532310664653778, 0.5845049023628235, 0.033170927315950394]"
"[0.5531287789344788, 0.2913385033607483, -0.2542000412940979]","[0.4413433372974396, 0.22420734167099, -0.06774769723415375]","[0.5685054063796997, 0.4596286118030548, -0.26595816016197205]","[0.3940027356147766, 0.1049790009856224, -0.011701521463692188]","[0.5672088265419006, 0.598473310470581, -0.25487247109413147]","[0.4362897276878357, 0.004450713749974966, 0.047105129808187485]","[0.5198361277580261, 0.5977091193199158, -0.03571363538503647]","[0.45316430926322937, 0.5850185751914978, 0.03589523583650589]"
"[0.5529505014419556, 0.29130253195762634, -0.2596209645271301]","[0.4415217339992523, 0.2246190458536148, -0.07034636288881302]","[0.5693673491477966, 0.46004965901374817, -0.27002424001693726]","[0.39416277408599854, 0.10669736564159393, -0.02315375953912735]","[0.5675486922264099, 0.5991474986076355, -0.2556602358818054]","[0.4367493987083435, 0.006909122224897146, 0.0396343432366848]","[0.519757866859436, 0.5978318452835083, -0.036238085478544235]","[0.45315900444984436, 0.5850170254707336, 0.036430101841688156]"
"[0.5528962016105652, 0.2912984788417816, -0.26225972175598145]","[0.4415229856967926, 0.22515644133090973, -0.07722160220146179]","[0.5699735879898071, 0.4611797332763672, -0.27235347032546997]","[0.3937917649745941, 0.10707338899374008, -0.038792770355939865]","[0.5681562423706055, 0.6012888550758362, -0.255664199590683]","[0.43705931305885315, 0.005672787316143513, 0.014629987999796867]","[0.5197610855102539, 0.5979358553886414, -0.03601851686835289]","[0.45316776633262634, 0.5851254463195801, 0.036219824105501175]"
"[0.5527026653289795, 0.2912500500679016, -0.25911450386047363]","[0.4414932429790497, 0.22589702904224396, -0.07742992043495178]","[0.5706138014793396, 0.4614832401275635, -0.26825395226478577]","[0.3928142189979553, 0.10929287225008011, -0.044781818985939026]","[0.5702521800994873, 0.6022778749465942, -0.25384968519210815]","[0.4368435740470886, 0.007143870927393436, 0.006520938593894243]","[0.5197225213050842, 0.5984129905700684, -0.035888951271772385]","[0.4531644284725189, 0.5858280062675476, 0.03609411045908928]"
"[0.5523245334625244, 0.2912435531616211, -0.25395599007606506]","[0.4414563775062561, 0.22608107328414917, -0.07193223387002945]","[0.5711095929145813, 0.4614536762237549, -0.2632684111595154]","[0.3912258446216583, 0.11283963173627853, -0.02734304405748844]","[0.571306049823761, 0.6025238037109375, -0.2523551881313324]","[0.4344298243522644, 0.013849068433046341, 0.019813546910881996]","[0.519631028175354, 0.5985100269317627, -0.035783492028713226]","[0.45314401388168335, 0.585846483707428, 0.03599967435002327]"
"[0.5521142482757568, 0.29122495651245117, -0.2514234781265259]","[0.44131430983543396, 0.2262125015258789, -0.06914737820625305]","[0.5711162686347961, 0.46143436431884766, -0.25809136033058167]","[0.39023342728614807, 0.114840067923069, -0.017763031646609306]","[0.571911633014679, 0.6025695204734802, -0.24476464092731476]","[0.43314313888549805, 0.01877662166953087, 0.03879314661026001]","[0.5196335911750793, 0.5984230041503906, -0.03551797568798065]","[0.45316702127456665, 0.5858165621757507, 0.035739608108997345]"
