l_shoulder,r_shoulder,l_elbow,r_elbow,l_wrist,r_wrist,l_hip,r_hip
"[0.539732038974762, 0.51551353931427, -0.04641745612025261]","[0.43724489212036133, 0.5555886030197144, -0.09302588552236557]","[0.6032787561416626, 0.47252967953681946, -0.003516535274684429]","[0.4242667257785797, 0.7008135914802551, -0.02071058750152588]","[0.6751169562339783, 0.4009192883968353, -0.06416481733322144]","[0.4271046817302704, 0.8353675603866577, -0.0200967900454998]","[0.5244807004928589, 0.8361757397651672, 0.0074491375125944614]","[0.46222031116485596, 0.8374794125556946, -0.007073775865137577]"
"[0.5396711230278015, 0.5150787830352783, -0.04425672069191933]","[0.4371705949306488, 0.5556011199951172, -0.0863855704665184]","[0.6022791266441345, 0.46948400139808655, -0.001526911393739283]","[0.42426449060440063, 0.7008054256439209, -0.014998411759734154]","[0.6714289784431458, 0.3932018578052521, -0.060254037380218506]","[0.4271118938922882, 0.8353076577186584, -0.01460329256951809]","[0.5244782567024231, 0.8357586860656738, 0.007079418282955885]","[0.462242066860199, 0.8371434211730957, -0.006692822091281414]"
"[0.5396480560302734, 0.5146268010139465, -0.0432366281747818]","[0.43715032935142517, 0.5557214617729187, -0.07905901223421097]","[0.6015639901161194, 0.465544730424881, 0.00143934297375381]","[0.42426633834838867, 0.7008063197135925, -0.0007131632883101702]","[0.6686723828315735, 0.388165682554245, -0.04164399206638336]","[0.4271530508995056, 0.8350815176963806, 0.010254940018057823]","[0.5244873762130737, 0.8356865048408508, 0.006225594785064459]","[0.4622463583946228, 0.8370875716209412, -0.005842629354447126]"
"[0.5393787622451782, 0.5126753449440002, -0.04010874778032303]","[0.43705007433891296, 0.5559417605400085, -0.07477723807096481]","[0.6009561419487, 0.4584465026855469, 0.005166878458112478]","[0.42426905035972595, 0.7009367346763611, 0.005092767998576164]","[0.6648383736610413, 0.3772617280483246, -0.04014658182859421]","[0.4271875321865082, 0.835034191608429, 0.012577886693179607]","[0.5245344638824463, 0.8353240489959717, 0.005713344551622868]","[0.4623311758041382, 0.8368419408798218, -0.005321478936821222]"
"[0.5392586588859558, 0.5122126340866089, -0.03523129224777222]","[0.43698328733444214, 0.5571131110191345, -0.07235757261514664]","[0.599629282951355, 0.4527110457420349, 0.01637500338256359]","[0.4243023991584778, 0.701296329498291, 0.002786318538710475]","[0.6614255309104919, 0.37142252922058105, -0.02386297471821308]","[0.42719459533691406, 0.8350228071212769, 0.006424698047339916]","[0.5245448350906372, 0.8351719975471497, 0.005588396452367306]","[0.46233734488487244, 0.8368036150932312, -0.005201639141887426]"
"[0.5390385389328003, 0.5119476914405823, -0.034794244915246964]","[0.4367494583129883, 0.5584090352058411, -0.07362163066864014]","[0.5986022353172302, 0.44798359274864197, 0.015313084237277508]","[0.42430463433265686, 0.7019731998443604, 0.0008042073459364474]","[0.6598442196846008, 0.363273948431015, -0.028170248493552208]","[0.4272029995918274, 0.835002064704895, 0.005239220801740885]","[0.5245381593704224, 0.8349931836128235, 0.005525745917111635]","[0.46233129501342773, 0.8367574214935303, -0.005137913394719362]"
"[0.5387260913848877, 0.5117009878158569, -0.03197534754872322]","[0.43652668595314026, 0.5594127178192139, -0.06906614452600479]","[0.5978206992149353, 0.4437762498855591, 0.019311923533678055]","[0.42430317401885986, 0.7024338841438293, 0.011377894319593906]","[0.6580819487571716, 0.35735735297203064, -0.01809919998049736]","[0.42720869183540344, 0.8350067734718323, 0.021630998700857162]","[0.5245432257652283, 0.8349913358688354, 0.005377369001507759]","[0.4623314440250397, 0.8367862105369568, -0.005001036915928125]"
"[0.5383246541023254, 0.5112069845199585, -0.03272753581404686]","[0.43635129928588867, 0.5597487092018127, -0.0694386437535286]","[0.5974169373512268, 0.4376550316810608, 0.01740702986717224]","[0.42429351806640625, 0.7028089165687561, 0.013904480263590813]","[0.6570172905921936, 0.35037487745285034, -0.023300860077142715]","[0.4271963834762573, 0.8350048661231995, 0.02548592910170555]","[0.5245454907417297, 0.8348195552825928, 0.004968378227204084]","[0.4623323082923889, 0.8367162346839905, -0.0046068537048995495]"
"[0.5379756689071655, 0.5103971362113953, -0.033234044909477234]","[0.43634653091430664, 0.5597370862960815, -0.06834903359413147]","[0.5971784591674805, 0.4340616762638092, 0.017197489738464355]","[0.4242939352989197, 0.7030158638954163, 0.02024686150252819]","[0.6554988026618958, 0.34638553857803345, -0.015138724818825722]","[0.42719766497612, 0.8350542187690735, 0.03634040802717209]","[0.5245454907417297, 0.8346678018569946, 0.004592164885252714]","[0.4623320996761322, 0.8365762233734131, -0.004253856372088194]"
"[0.5377696752548218, 0.5087021589279175, -0.033425722271203995]","[0.4363441467285156, 0.5597130060195923, -0.05983203276991844]","[0.5965810418128967, 0.4304303526878357, 0.01787937991321087]","[0.4242849051952362, 0.7031386494636536, 0.030405012890696526]","[0.6537265181541443, 0.3415620028972626, -0.011201861314475536]","[0.42720019817352295, 0.8350582718849182, 0.039150550961494446]","[0.5245423913002014, 0.8343394994735718, 0.0036743690725415945]","[0.4623185396194458, 0.8362650275230408, -0.003348004072904587]"
"[0.5374945402145386, 0.5072567462921143, -0.03188107907772064]","[0.43639668822288513, 0.5595954656600952, -0.05140642076730728]","[0.5960308909416199, 0.4285145401954651, 0.017708642408251762]","[0.4242905080318451, 0.7031192183494568, 0.03916618600487709]","[0.6522036790847778, 0.3372097909450531, -0.015272125601768494]","[0.42720308899879456, 0.8350511789321899, 0.04259154945611954]","[0.5244579315185547, 0.8339090347290039, 0.0031040075700730085]","[0.46230873465538025, 0.8357672095298767, -0.0027615681756287813]"
"[0.537255048751831, 0.5064475536346436, -0.03006972000002861]","[0.43674373626708984, 0.5583627223968506, -0.04089698567986488]","[0.5953961610794067, 0.4260637164115906, 0.017323553562164307]","[0.42434757947921753, 0.7022885084152222, 0.052297193557024]","[0.6505175232887268, 0.3331666588783264, -0.01776881329715252]","[0.42724159359931946, 0.8347663879394531, 0.05034337565302849]","[0.5244630575180054, 0.8337027430534363, 0.0014860255178064108]","[0.462313175201416, 0.8351651430130005, -0.0011187075870111585]"
"[0.5368931293487549, 0.5050163269042969, -0.030496954917907715]","[0.43690839409828186, 0.5568256974220276, -0.04189617931842804]","[0.5946371555328369, 0.4230596721172333, 0.008335006423294544]","[0.4244588613510132, 0.7013037800788879, 0.051177117973566055]","[0.6487134695053101, 0.3256208598613739, -0.0358545184135437]","[0.42728012800216675, 0.8345905542373657, 0.045086394995450974]","[0.5244652628898621, 0.8333992958068848, 0.000950405141338706]","[0.46231335401535034, 0.8346900343894958, -0.0005550056230276823]"
"[0.5365650653839111, 0.5046359896659851, -0.030942551791667938]","[0.43700703978538513, 0.5559183359146118, -0.043557412922382355]","[0.5944928526878357, 0.41847938299179077, -0.0009297722135670483]","[0.42455556988716125, 0.6999279856681824, 0.04739152267575264]","[0.6480187177658081, 0.3184855282306671, -0.056522928178310394]","[0.42727139592170715, 0.8339864611625671, 0.03967640548944473]","[0.5245616436004639, 0.8329320549964905, 0.0005444136913865805]","[0.46234169602394104, 0.8342406749725342, -0.00013075493916403502]"
"[0.5357983708381653, 0.5044408440589905, -0.034925397485494614]","[0.4369598925113678, 0.5552935600280762, -0.04483717679977417]","[0.5939636826515198, 0.4171433448791504, -0.015613631345331669]","[0.42467397451400757, 0.6992127299308777, 0.042317040264606476]","[0.6465595364570618, 0.3164469599723816, -0.08443807065486908]","[0.4272798001766205, 0.8338207602500916, 0.0204780176281929]","[0.5247244238853455, 0.8325981497764587, 0.0001703832676867023]","[0.4624654948711395, 0.8341291546821594, 0.0002636328572407365]"
"[0.5354804992675781, 0.5041968822479248, -0.027934802696108818]","[0.4369078576564789, 0.5549083352088928, -0.03688502684235573]","[0.5936970114707947, 0.4141691029071808, -0.014889691025018692]","[0.42462363839149475, 0.6989585161209106, 0.05512230843305588]","[0.6441258192062378, 0.3097752034664154, -0.0679810419678688]","[0.4272768795490265, 0.8338217735290527, 0.035756394267082214]","[0.5249505639076233, 0.8325485587120056, 0.00015243975212797523]","[0.46255728602409363, 0.8341436982154846, 0.00027357807266525924]"
"[0.5349668860435486, 0.5043298602104187, -0.015464403666555882]","[0.4368596076965332, 0.5557140111923218, -0.03224191442131996]","[0.5926880240440369, 0.4136091470718384, 0.0052985199727118015]","[0.42454349994659424, 0.699009358882904, 0.058428335934877396]","[0.6429325342178345, 0.3058031499385834, -0.04981214553117752]","[0.42727309465408325, 0.8340616226196289, 0.04901135340332985]","[0.5255228281021118, 0.8325322270393372, 0.0004367566725704819]","[0.46288707852363586, 0.8344046473503113, -3.405736788408831e-05]"
"[0.5347491502761841, 0.5043721795082092, -0.0168759785592556]","[0.43688008189201355, 0.5556921362876892, -0.03570166602730751]","[0.5924672484397888, 0.41080331802368164, 0.003751165932044387]","[0.4245651960372925, 0.6987277269363403, 0.051350247114896774]","[0.6416442394256592, 0.30296677350997925, -0.06149169057607651]","[0.4272543489933014, 0.8338638544082642, 0.013660112395882607]","[0.5257734060287476, 0.832503080368042, 0.0006841693539172411]","[0.46290627121925354, 0.8343132138252258, -0.0002902021224144846]"
"[0.5345815420150757, 0.5044012069702148, -0.01844828948378563]","[0.4367721676826477, 0.5564137697219849, -0.03622689098119736]","[0.5913055539131165, 0.4088371694087982, 0.0026291371323168278]","[0.4245070517063141, 0.6989015340805054, 0.04942679405212402]","[0.6391611099243164, 0.30289754271507263, -0.060819320380687714]","[0.4272124171257019, 0.8338660001754761, 0.013496141880750656]","[0.5259267091751099, 0.8325701355934143, 0.0007621837430633605]","[0.46290716528892517, 0.8347229361534119, -0.0003627822152338922]"
"[0.5344316363334656, 0.504425585269928, -0.018204543739557266]","[0.4363666772842407, 0.5566926598548889, -0.03472302109003067]","[0.5900810956954956, 0.4082825779914856, 0.0027659651823341846]","[0.4244731068611145, 0.6992611289024353, 0.04790269210934639]","[0.6359491944313049, 0.3008398413658142, -0.058985453099012375]","[0.4271561801433563, 0.8337068557739258, 0.017228001728653908]","[0.5260049104690552, 0.8326241374015808, 0.0008868146105669439]","[0.46288082003593445, 0.8351501226425171, -0.00047146432916633785]"
"[0.5343771576881409, 0.504447877407074, -0.010743102058768272]","[0.4362817704677582, 0.5573164820671082, -0.03368845954537392]","[0.5888509750366211, 0.4082445502281189, 0.007709011435508728]","[0.4245375692844391, 0.6997388005256653, 0.04744361340999603]","[0.6341351270675659, 0.29894718527793884, -0.05578052997589111]","[0.4271348714828491, 0.8337026238441467, 0.015684016048908234]","[0.5261462926864624, 0.8331751227378845, 0.0020507187582552433]","[0.4628806412220001, 0.8361490368843079, -0.0016242817509919405]"
"[0.5341600179672241, 0.5043525695800781, -0.013129674829542637]","[0.43590065836906433, 0.5575413107872009, -0.034030769020318985]","[0.5883687138557434, 0.40613991022109985, 0.005905781406909227]","[0.42444488406181335, 0.6997343301773071, 0.04221455752849579]","[0.6327452063560486, 0.29532361030578613, -0.0574297271668911]","[0.42709091305732727, 0.8336983323097229, 0.009123637340962887]","[0.5262194275856018, 0.8334078788757324, 0.0026180329732596874]","[0.4628816843032837, 0.8366611003875732, -0.0021843158174306154]"
"[0.5339831709861755, 0.5043635964393616, -0.01050945557653904]","[0.4357503354549408, 0.557666003704071, -0.03461874648928642]","[0.5880157947540283, 0.40412437915802, 0.006988708861172199]","[0.42429420351982117, 0.6997264623641968, 0.03490922227501869]","[0.6316298842430115, 0.2909795939922333, -0.05752650275826454]","[0.42704862356185913, 0.8337154388427734, -0.006238666363060474]","[0.526397168636322, 0.8334963321685791, 0.003293472807854414]","[0.4629300534725189, 0.8371122479438782, -0.0028546983376145363]"
"[0.5339839458465576, 0.5047500133514404, -0.0022651825565844774]","[0.43566808104515076, 0.5577390193939209, -0.03190827742218971]","[0.5875007510185242, 0.4029653072357178, 0.011127740144729614]","[0.4241018295288086, 0.6996927261352539, 0.03376232832670212]","[0.6306291222572327, 0.2895885407924652, -0.056319668889045715]","[0.4270375370979309, 0.8337015509605408, -0.0024962746538221836]","[0.5264914631843567, 0.8335167765617371, 0.004198451526463032]","[0.4629620611667633, 0.8373041749000549, -0.0037758287508040667]"
"[0.5339071154594421, 0.504828155040741, -0.0025034400168806314]","[0.4355615973472595, 0.5579007863998413, -0.028062205761671066]","[0.5864859223365784, 0.4023798704147339, 0.010918275453150272]","[0.4236111044883728, 0.6996101140975952, 0.034395981580019]","[0.6293891668319702, 0.286409467458725, -0.057385049760341644]","[0.42699116468429565, 0.8337171673774719, 0.0010370196541771293]","[0.5267707109451294, 0.8335126638412476, 0.004200254566967487]","[0.4632025361061096, 0.837405264377594, -0.0037784099113196135]"
"[0.5336417555809021, 0.5047219395637512, -0.00479942886158824]","[0.43542948365211487, 0.5579326748847961, -0.029422467574477196]","[0.58613520860672, 0.40107572078704834, 0.005098974332213402]","[0.4232523739337921, 0.6994560360908508, 0.02895287610590458]","[0.6289582848548889, 0.2828412652015686, -0.06871683895587921]","[0.42698824405670166, 0.8337295651435852, -0.012801817618310452]","[0.5270881652832031, 0.8334783315658569, 0.004454457201063633]","[0.46353164315223694, 0.8374610543251038, -0.004022575914859772]"
"[0.5333884358406067, 0.5052253007888794, -0.002893666736781597]","[0.43541911244392395, 0.5589354634284973, -0.030393114313483238]","[0.5844606161117554, 0.40102535486221313, 0.005125063005834818]","[0.42298322916030884, 0.6994419097900391, 0.025670314207673073]","[0.6279701590538025, 0.2809203565120697, -0.06899651885032654]","[0.4270349144935608, 0.8338212370872498, -0.01782159134745598]","[0.5271131992340088, 0.833527147769928, 0.004782463889569044]","[0.4636989235877991, 0.8375725746154785, -0.0043609729036688805]"
"[0.533044159412384, 0.5053759217262268, -0.00451906630769372]","[0.4353930354118347, 0.5590247511863708, -0.036202650517225266]","[0.5839205384254456, 0.3991774916648865, -0.004137844312936068]","[0.42269355058670044, 0.6994450688362122, 0.01623404212296009]","[0.6266266107559204, 0.27490079402923584, -0.08298509567975998]","[0.42703571915626526, 0.8340167999267578, -0.031786881387233734]","[0.5273298025131226, 0.8335666060447693, 0.00493893725797534]","[0.46407562494277954, 0.8378682732582092, -0.004525989759713411]"
"[0.5325458645820618, 0.5055112242698669, -0.0026058678049594164]","[0.435084730386734, 0.5590127110481262, -0.03574758023023605]","[0.5824512839317322, 0.3983805477619171, -0.0026821119245141745]","[0.4221935570240021, 0.69943767786026, 0.012510993517935276]","[0.6238727569580078, 0.2720370590686798, -0.08238830417394638]","[0.42701753973960876, 0.8341073393821716, -0.047561004757881165]","[0.5273798704147339, 0.8334789276123047, 0.005318507552146912]","[0.4641808867454529, 0.8378996849060059, -0.004900338593870401]"
"[0.5318199396133423, 0.5055177807807922, 0.0048738811165094376]","[0.43495601415634155, 0.5591787695884705, -0.03575223311781883]","[0.581217348575592, 0.3978799283504486, 0.0013517341576516628]","[0.42222362756729126, 0.6997359395027161, -0.012979691848158836]","[0.6217762231826782, 0.2720644772052765, -0.07806027680635452]","[0.4270299971103668, 0.8342167735099792, -0.0905621349811554]","[0.5273097157478333, 0.8334753513336182, 0.00730400113388896]","[0.4641243517398834, 0.8378961086273193, -0.006854414474219084]"
"[0.5314244031906128, 0.5055273771286011, 0.006203321274369955]","[0.434902548789978, 0.5592830181121826, -0.034993190318346024]","[0.5803905129432678, 0.39774730801582336, 0.0015230365097522736]","[0.4222494065761566, 0.7001250386238098, -0.010164555162191391]","[0.6205426454544067, 0.2715187072753906, -0.07797654718160629]","[0.4270288646221161, 0.8342491984367371, -0.0873807966709137]","[0.5272408127784729, 0.8334790468215942, 0.007975020445883274]","[0.4640575349330902, 0.8378676772117615, -0.00751414243131876]"
"[0.5312844514846802, 0.5057277679443359, 0.005030137486755848]","[0.43482938408851624, 0.5593873262405396, -0.03336011990904808]","[0.5799535512924194, 0.39667123556137085, 0.0005453637568280101]","[0.4221746325492859, 0.7002705335617065, -0.0014454362681135535]","[0.6193984746932983, 0.26741012930870056, -0.08021809905767441]","[0.42701151967048645, 0.8342346549034119, -0.06497030705213547]","[0.5272411704063416, 0.8336732387542725, 0.008036385290324688]","[0.46401891112327576, 0.8379818201065063, -0.007579876575618982]"
"[0.5312860608100891, 0.5066167116165161, 0.005503466818481684]","[0.4348447620868683, 0.559429943561554, -0.03138578683137894]","[0.579411506652832, 0.3968740999698639, -0.004146070219576359]","[0.4223130941390991, 0.7005197405815125, -0.0030447267927229404]","[0.6184238195419312, 0.2658528983592987, -0.08746400475502014]","[0.42706796526908875, 0.8342326879501343, -0.0670037567615509]","[0.5272408723831177, 0.8336717486381531, 0.008224510587751865]","[0.46397820115089417, 0.8379731178283691, -0.007754760328680277]"
"[0.5310112833976746, 0.5067151784896851, 0.010501145385205746]","[0.4347568154335022, 0.5592982172966003, -0.031315483152866364]","[0.5779794454574585, 0.3959326446056366, 0.0016203129198402166]","[0.42228588461875916, 0.7006237506866455, -0.003111140336841345]","[0.6169458031654358, 0.26582008600234985, -0.08588071912527084]","[0.4270640015602112, 0.8343549370765686, -0.0640847310423851]","[0.5272042155265808, 0.8336712718009949, 0.008808810263872147]","[0.46385660767555237, 0.8379786014556885, -0.008330355398356915]"
"[0.5308288335800171, 0.5067676901817322, 0.013283156789839268]","[0.4346429109573364, 0.5592677593231201, -0.027609355747699738]","[0.5774053931236267, 0.3953060507774353, 0.005929701030254364]","[0.42211490869522095, 0.7006158232688904, 0.005036830902099609]","[0.6161282062530518, 0.2663419544696808, -0.08566517382860184]","[0.42709335684776306, 0.8347318172454834, -0.056467343121767044]","[0.5272051095962524, 0.8336999416351318, 0.008816228248178959]","[0.4638228714466095, 0.8379971981048584, -0.008338497020304203]"
"[0.5307547450065613, 0.5070730447769165, 0.019444655627012253]","[0.4344586730003357, 0.5589789152145386, -0.026719484478235245]","[0.5768109560012817, 0.3953653872013092, 0.013445014134049416]","[0.42181259393692017, 0.7003350853919983, -0.002449369989335537]","[0.6145997643470764, 0.2659475803375244, -0.08155690133571625]","[0.42708680033683777, 0.8348153233528137, -0.07530064135789871]","[0.5272018909454346, 0.8338479399681091, 0.00962054543197155]","[0.4637692868709564, 0.8381060361862183, -0.009151573292911053]"
"[0.5303912162780762, 0.5068419575691223, 0.0212186798453331]","[0.4344702661037445, 0.5584793090820312, -0.026474975049495697]","[0.5755622386932373, 0.3951997458934784, 0.017328720539808273]","[0.4216432273387909, 0.6994550824165344, -0.002839366439729929]","[0.6129904985427856, 0.2646389901638031, -0.0747382640838623]","[0.42708486318588257, 0.8348249197006226, -0.06895113736391068]","[0.5271409749984741, 0.8338447213172913, 0.00990944541990757]","[0.4637669622898102, 0.8380281925201416, -0.009458211250603199]"
"[0.5301421284675598, 0.506317138671875, 0.02020697481930256]","[0.4345071017742157, 0.5577803254127502, -0.02912350930273533]","[0.5751192569732666, 0.3951510488986969, 0.0170254185795784]","[0.4215002655982971, 0.6980836987495422, -0.03268834948539734]","[0.6121007800102234, 0.2641627788543701, -0.07589150965213776]","[0.42706263065338135, 0.8346704244613647, -0.11432410031557083]","[0.5269240736961365, 0.8328262567520142, 0.010635819286108017]","[0.46374014019966125, 0.8365122079849243, -0.010190031491219997]"
"[0.5298089385032654, 0.5057245492935181, 0.018673868849873543]","[0.43437108397483826, 0.5563605427742004, -0.038501400500535965]","[0.5750306844711304, 0.39430293440818787, 0.009312265552580357]","[0.42136096954345703, 0.6980800628662109, -0.058445435017347336]","[0.6100970506668091, 0.2623678147792816, -0.08213451504707336]","[0.4270731806755066, 0.8346672058105469, -0.15427616238594055]","[0.5268624424934387, 0.8318977355957031, 0.011730312369763851]","[0.463736355304718, 0.8354804515838623, -0.011293153278529644]"
"[0.529766321182251, 0.5056214928627014, 0.019375890493392944]","[0.43407970666885376, 0.5554608106613159, -0.03703489527106285]","[0.5749324560165405, 0.3938848376274109, 0.008983439765870571]","[0.42129623889923096, 0.6982051134109497, -0.050786737352609634]","[0.6089549660682678, 0.2597900629043579, -0.08205770701169968]","[0.4269583821296692, 0.8345049619674683, -0.1530950963497162]","[0.5267359614372253, 0.8316646218299866, 0.011696258559823036]","[0.4635368287563324, 0.8349544405937195, -0.011252365075051785]"
"[0.5298182368278503, 0.5059310793876648, 0.018627624958753586]","[0.4344220757484436, 0.5561219453811646, -0.03085675835609436]","[0.5746189951896667, 0.3937983512878418, 0.0054823835380375385]","[0.4216404855251312, 0.6982915997505188, -0.04060230031609535]","[0.6085845828056335, 0.25913676619529724, -0.08143162727355957]","[0.42700350284576416, 0.8340188264846802, -0.13421839475631714]","[0.526691198348999, 0.831335723400116, 0.011431718245148659]","[0.4635497033596039, 0.8338842391967773, -0.010980624705553055]"
"[0.5299980044364929, 0.5060086846351624, 0.018208354711532593]","[0.4345954656600952, 0.5561378002166748, -0.028535638004541397]","[0.5744450092315674, 0.3931786119937897, 0.004723983816802502]","[0.42182594537734985, 0.698303759098053, -0.03919937089085579]","[0.6085296869277954, 0.25737065076828003, -0.07897652685642242]","[0.4270118772983551, 0.8336533904075623, -0.13057953119277954]","[0.5266450047492981, 0.8313548564910889, 0.011406305246055126]","[0.4635408818721771, 0.8337975144386292, -0.010951301082968712]"
"[0.5301917791366577, 0.5063353776931763, 0.01803545281291008]","[0.43461349606513977, 0.5561468005180359, -0.027978958562016487]","[0.5742381811141968, 0.3925859332084656, 0.0035915798507630825]","[0.4218703508377075, 0.6982874274253845, -0.040782392024993896]","[0.6081621646881104, 0.257460355758667, -0.08127123862504959]","[0.4269801080226898, 0.8336523175239563, -0.14012999832630157]","[0.5264756083488464, 0.831479549407959, 0.011386571452021599]","[0.46338292956352234, 0.8338096141815186, -0.010937809944152832]"
"[0.5303385257720947, 0.506638765335083, 0.017844198271632195]","[0.43458643555641174, 0.5563294887542725, -0.02764427289366722]","[0.5742658376693726, 0.39238211512565613, 0.00287898862734437]","[0.42189252376556396, 0.6982939839363098, -0.03837202861905098]","[0.6080613732337952, 0.25770559906959534, -0.08213028311729431]","[0.42694854736328125, 0.833684504032135, -0.13240745663642883]","[0.5263649821281433, 0.8318086266517639, 0.011362426914274693]","[0.4631739556789398, 0.8340187072753906, -0.010913023725152016]"
"[0.5303896069526672, 0.5069056153297424, 0.01768878847360611]","[0.43447643518447876, 0.5566344261169434, -0.027137549594044685]","[0.5742701888084412, 0.3924649953842163, 0.0011426194105297327]","[0.42188116908073425, 0.6982965469360352, -0.03656609728932381]","[0.6082839369773865, 0.25790080428123474, -0.0864061787724495]","[0.42690977454185486, 0.8336977362632751, -0.12747861444950104]","[0.5262802243232727, 0.8322139978408813, 0.011348205618560314]","[0.4630194902420044, 0.8346161842346191, -0.010899041779339314]"
"[0.5303938388824463, 0.506938636302948, 0.0186860803514719]","[0.43423891067504883, 0.5569050908088684, -0.026292970404028893]","[0.5743367075920105, 0.39263585209846497, 0.001641241367906332]","[0.42187806963920593, 0.6984660625457764, -0.035946592688560486]","[0.6084416508674622, 0.25804388523101807, -0.0857601910829544]","[0.4269484281539917, 0.8338192105293274, -0.13013310730457306]","[0.5262571573257446, 0.8325361609458923, 0.011324011720716953]","[0.46300143003463745, 0.8351311087608337, -0.01087547279894352]"
"[0.5304087400436401, 0.5068933367729187, 0.019202029332518578]","[0.4339177906513214, 0.5569419860839844, -0.026227084919810295]","[0.5744926929473877, 0.39291152358055115, 0.004251879174262285]","[0.42188113927841187, 0.6984721422195435, -0.03369204327464104]","[0.6090156435966492, 0.25923779606819153, -0.08526509255170822]","[0.4269767999649048, 0.8339546918869019, -0.12795886397361755]","[0.5261877179145813, 0.8326547145843506, 0.011313855648040771]","[0.46290186047554016, 0.8353906869888306, -0.010865921154618263]"
"[0.5304234027862549, 0.5068373680114746, 0.020998766645789146]","[0.43364307284355164, 0.5569973587989807, -0.021027719601988792]","[0.5745440721511841, 0.39354637265205383, 0.010358909144997597]","[0.42188897728919983, 0.6984635591506958, -0.017616696655750275]","[0.6095077991485596, 0.26005634665489197, -0.07827124744653702]","[0.42697635293006897, 0.8339769840240479, -0.10471487045288086]","[0.5261808037757874, 0.8329886794090271, 0.011168829165399075]","[0.46283289790153503, 0.8357770442962646, -0.010710375383496284]"
"[0.5304412841796875, 0.5069140195846558, 0.020751329138875008]","[0.43345797061920166, 0.5569549798965454, -0.020732106640934944]","[0.5752688646316528, 0.39504215121269226, 0.012072324752807617]","[0.421928733587265, 0.6984674334526062, -0.010198041796684265]","[0.6122066378593445, 0.26039063930511475, -0.07667949795722961]","[0.4269895851612091, 0.8339914679527283, -0.08993756026029587]","[0.5261754393577576, 0.8334009051322937, 0.010971595533192158]","[0.4627537429332733, 0.8362008929252625, -0.010507537983357906]"
"[0.530448317527771, 0.5070483684539795, 0.019285906106233597]","[0.43330246210098267, 0.5569579005241394, -0.01895025745034218]","[0.5762669444084167, 0.39625492691993713, 0.01168364193290472]","[0.42191559076309204, 0.6985113620758057, 0.0018532047979533672]","[0.6139762997627258, 0.26160141825675964, -0.07623658329248428]","[0.42696982622146606, 0.833985447883606, -0.07340289652347565]","[0.5261407494544983, 0.8337240815162659, 0.01060014683753252]","[0.4627055525779724, 0.8364989161491394, -0.010125203989446163]"
"[0.5304600596427917, 0.5070515871047974, 0.02080385573208332]","[0.4331606328487396, 0.5569730997085571, -0.016446152701973915]","[0.5771549940109253, 0.3966504633426666, 0.017790846526622772]","[0.42190390825271606, 0.6985157132148743, 0.001251005451194942]","[0.6156153082847595, 0.263550728559494, -0.06623648852109909]","[0.42694756388664246, 0.8339284658432007, -0.0772722065448761]","[0.5260602235794067, 0.8338866233825684, 0.010412720963358879]","[0.46251213550567627, 0.836618185043335, -0.009927238337695599]"
"[0.5304685831069946, 0.5072937607765198, 0.020890753716230392]","[0.4331093728542328, 0.5571461915969849, -0.017086459323763847]","[0.5778759121894836, 0.3979569673538208, 0.01811905764043331]","[0.42188799381256104, 0.6985524892807007, -0.0012002469738945365]","[0.6170917749404907, 0.26654911041259766, -0.06726815551519394]","[0.4269099831581116, 0.8338581919670105, -0.08540518581867218]","[0.5260452628135681, 0.8343644738197327, 0.010334491729736328]","[0.46249666810035706, 0.8369690775871277, -0.009848486632108688]"
"[0.530485987663269, 0.5073878765106201, 0.02311437390744686]","[0.4330401122570038, 0.557153582572937, -0.014949304051697254]","[0.5792261958122253, 0.3985458016395569, 0.02669541910290718]","[0.42188671231269836, 0.698632538318634, 0.0036094000097364187]","[0.6188492178916931, 0.26870936155319214, -0.055064521729946136]","[0.4269067943096161, 0.8338119387626648, -0.07606271654367447]","[0.5260375738143921, 0.8347275257110596, 0.010008225217461586]","[0.4624894857406616, 0.8373239636421204, -0.009517507627606392]"
"[0.5305755138397217, 0.5075930953025818, 0.023143386468291283]","[0.4330363869667053, 0.5572453737258911, -0.013119060546159744]","[0.5804530382156372, 0.39935603737831116, 0.02816629596054554]","[0.42188364267349243, 0.6986360549926758, 0.006204335950314999]","[0.621243417263031, 0.26993507146835327, -0.04940759390592575]","[0.4269261062145233, 0.8337991237640381, -0.07221610844135284]","[0.5260211825370789, 0.8348902463912964, 0.009622802026569843]","[0.4624646008014679, 0.8374364376068115, -0.009127018973231316]"
"[0.5306366682052612, 0.5076473951339722, 0.024825675413012505]","[0.43303340673446655, 0.557251513004303, -0.007337008602917194]","[0.5820382237434387, 0.399625301361084, 0.03107726015150547]","[0.42188510298728943, 0.6985665559768677, 0.015286237001419067]","[0.6232700943946838, 0.2736031115055084, -0.045608360320329666]","[0.4269544184207916, 0.8337391018867493, -0.06218797340989113]","[0.5260054469108582, 0.8352610468864441, 0.00915838684886694]","[0.46244049072265625, 0.8376750349998474, -0.008655712008476257]"
