l_shoulder,r_shoulder,l_elbow,r_elbow,l_wrist,r_wrist,l_hip,r_hip
"[1118.744873046875, 618.838134765625]","[914.6102294921875, 610.741455078125]","[1148.7923583984375, 770.1286010742188]","[817.1661987304688, 715.2711791992188]","[1153.310302734375, 909.4488525390625]","[700.052490234375, 799.7308959960938]","[1077.075439453125, 924.079833984375]","[948.4264526367188, 921.465087890625]"
"[1114.8564453125, 617.9109497070312]","[915.22412109375, 609.9098510742188]","[1147.95849609375, 773.1080322265625]","[818.7647094726562, 718.4283447265625]","[1152.9464111328125, 915.0155639648438]","[701.8094482421875, 810.6763916015625]","[1074.6341552734375, 925.046142578125]","[948.287109375, 922.0875244140625]"
"[1115.12890625, 617.5820922851562]","[915.2041625976562, 610.1512451171875]","[1148.0799560546875, 773.7676391601562]","[821.693359375, 721.9785766601562]","[1152.43310546875, 916.1427001953125]","[711.8534545898438, 818.8648681640625]","[1075.362548828125, 924.633056640625]","[948.46142578125, 921.8880615234375]"
"[1115.0078125, 617.3089599609375]","[915.2852783203125, 611.2852783203125]","[1147.854736328125, 773.15673828125]","[823.5507202148438, 726.5682983398438]","[1151.67431640625, 916.7421875]","[716.3436279296875, 829.0494384765625]","[1075.38134765625, 923.8218994140625]","[948.742431640625, 921.4802856445312]"
"[1115.198974609375, 617.0015258789062]","[916.0955200195312, 611.2855834960938]","[1147.4176025390625, 773.549560546875]","[826.895263671875, 729.096435546875]","[1151.4501953125, 917.2586059570312]","[723.0819091796875, 835.6719970703125]","[1076.009521484375, 925.9967651367188]","[949.491455078125, 923.8111572265625]"
"[1117.6783447265625, 618.3134155273438]","[917.4157104492188, 613.3494873046875]","[1150.6226806640625, 772.726318359375]","[828.4569091796875, 733.88818359375]","[1153.460205078125, 913.4385986328125]","[735.2816772460938, 841.4269409179688]","[1076.3614501953125, 924.8702392578125]","[950.1238403320312, 923.1044311523438]"
"[1117.5260009765625, 618.1734619140625]","[917.2105712890625, 614.10205078125]","[1149.5435791015625, 772.057861328125]","[832.0428466796875, 736.6959228515625]","[1152.9884033203125, 914.06396484375]","[742.3603515625, 847.5972290039062]","[1076.8023681640625, 924.412353515625]","[950.3848876953125, 922.9256591796875]"
"[1116.5115966796875, 617.856201171875]","[917.11865234375, 614.0234375]","[1148.798095703125, 772.10400390625]","[836.729736328125, 738.9208984375]","[1152.2305908203125, 914.542236328125]","[750.2628173828125, 852.3806762695312]","[1076.2779541015625, 924.1700439453125]","[950.34619140625, 922.7642822265625]"
"[1116.7955322265625, 617.8670043945312]","[917.0279541015625, 615.3799438476562]","[1148.720947265625, 772.6947021484375]","[840.28564453125, 743.4781494140625]","[1151.4942626953125, 914.708984375]","[758.1951904296875, 858.4581298828125]","[1077.1142578125, 924.435302734375]","[950.6892700195312, 923.5938720703125]"
"[1113.773193359375, 616.498779296875]","[915.2291259765625, 613.8627319335938]","[1145.6324462890625, 772.114013671875]","[843.385986328125, 741.0648193359375]","[1149.13671875, 917.1448974609375]","[764.557373046875, 866.3304443359375]","[1077.12939453125, 926.2626342773438]","[950.1866455078125, 925.341552734375]"
"[1113.898193359375, 616.6551513671875]","[915.5216064453125, 613.855712890625]","[1144.2762451171875, 772.405029296875]","[848.5372924804688, 742.9872436523438]","[1147.81494140625, 917.7012939453125]","[772.5829467773438, 874.9329833984375]","[1076.7921142578125, 925.5335693359375]","[949.83154296875, 924.425537109375]"
"[1113.207763671875, 617.8306884765625]","[915.5905151367188, 615.1929321289062]","[1143.3216552734375, 772.961669921875]","[850.8446044921875, 746.314208984375]","[1145.9818115234375, 917.6968994140625]","[781.3641357421875, 880.1083374023438]","[1076.4189453125, 926.5152587890625]","[949.6961059570312, 925.4994506835938]"
"[1112.5341796875, 618.0445556640625]","[916.04638671875, 615.066162109375]","[1142.5162353515625, 772.4653930664062]","[855.8406982421875, 747.6971435546875]","[1144.773681640625, 918.710693359375]","[791.74267578125, 881.9437866210938]","[1074.977294921875, 925.7371826171875]","[948.5667724609375, 924.5176391601562]"
"[1112.3714599609375, 617.954833984375]","[915.7791137695312, 616.4365234375]","[1141.023681640625, 771.0496826171875]","[859.216064453125, 751.1844482421875]","[1143.8453369140625, 917.943359375]","[799.0888671875, 887.3375244140625]","[1075.601806640625, 925.4086303710938]","[948.7437744140625, 924.8553466796875]"
"[1113.27392578125, 617.40966796875]","[913.6983642578125, 617.3900146484375]","[1142.6436767578125, 769.9154663085938]","[860.41259765625, 755.719970703125]","[1145.82177734375, 918.9429931640625]","[805.3839111328125, 891.1810913085938]","[1076.4833984375, 921.4708251953125]","[947.86669921875, 921.177490234375]"
"[1116.269287109375, 619.4393920898438]","[910.9854736328125, 619.6697998046875]","[1142.062255859375, 772.752197265625]","[865.652587890625, 760.8262939453125]","[1143.9073486328125, 917.4803466796875]","[814.081787109375, 891.7440185546875]","[1079.244873046875, 924.2598266601562]","[946.6851806640625, 924.9768676757812]"
"[1116.3531494140625, 617.952880859375]","[912.6651611328125, 619.7880859375]","[1143.572998046875, 772.3214721679688]","[869.8643188476562, 764.5384521484375]","[1144.39501953125, 918.9369506835938]","[821.2386474609375, 896.514404296875]","[1078.8272705078125, 925.8568725585938]","[947.266357421875, 927.134521484375]"
"[1116.1953125, 617.9688720703125]","[911.95458984375, 619.8656616210938]","[1143.2275390625, 772.4701538085938]","[870.9752197265625, 765.245849609375]","[1143.50732421875, 918.7703857421875]","[829.1181640625, 898.116943359375]","[1078.554443359375, 925.4452514648438]","[946.6129150390625, 927.0093994140625]"
"[1116.2449951171875, 618.40087890625]","[911.41455078125, 620.431884765625]","[1143.01904296875, 774.2993774414062]","[872.416259765625, 766.98291015625]","[1142.705322265625, 919.1571044921875]","[838.530029296875, 900.2750244140625]","[1078.82958984375, 925.0790405273438]","[946.317626953125, 927.0054931640625]"
"[1116.378173828125, 619.562744140625]","[911.7526245117188, 620.9382934570312]","[1142.6912841796875, 777.0430297851562]","[875.4993896484375, 768.5625]","[1141.4193115234375, 919.5303955078125]","[844.033935546875, 902.6336059570312]","[1079.237060546875, 926.6689453125]","[946.7140502929688, 928.36572265625]"
"[1116.6036376953125, 619.6070556640625]","[912.0819091796875, 621.6666259765625]","[1142.3388671875, 777.0198974609375]","[878.632080078125, 769.8616333007812]","[1141.068115234375, 919.0680541992188]","[849.6165161132812, 904.3460693359375]","[1079.265869140625, 927.03173828125]","[946.5447998046875, 929.0333251953125]"
"[1116.3087158203125, 619.8238525390625]","[912.75439453125, 621.8645629882812]","[1141.876953125, 777.7080078125]","[880.5335693359375, 770.6592407226562]","[1140.2205810546875, 919.7498779296875]","[854.9485473632812, 904.686279296875]","[1078.854248046875, 926.5299072265625]","[946.7122802734375, 928.4818725585938]"
"[1115.9869384765625, 619.4799194335938]","[912.72412109375, 621.75]","[1141.730224609375, 777.381591796875]","[882.3011474609375, 771.5630493164062]","[1139.9239501953125, 920.263671875]","[858.114990234375, 907.3265380859375]","[1078.23291015625, 926.6737060546875]","[946.2493286132812, 928.7039794921875]"
"[1115.94384765625, 619.56640625]","[913.0874633789062, 621.8402099609375]","[1141.545654296875, 777.7849731445312]","[884.0051879882812, 772.0723876953125]","[1139.1639404296875, 920.4715576171875]","[860.8368530273438, 907.4769287109375]","[1078.304443359375, 926.1102294921875]","[946.6551513671875, 928.05712890625]"
"[1113.7969970703125, 617.7679443359375]","[913.7918701171875, 620.5305786132812]","[1141.4979248046875, 775.3548583984375]","[885.2638549804688, 769.1160888671875]","[1138.3310546875, 921.4154663085938]","[863.9600830078125, 907.011962890625]","[1076.097412109375, 925.7631225585938]","[947.23974609375, 927.4367065429688]"
"[1113.80517578125, 618.15771484375]","[913.998779296875, 620.371337890625]","[1141.766845703125, 776.438720703125]","[886.1192626953125, 769.391357421875]","[1137.81640625, 921.472900390625]","[865.1526489257812, 908.0011596679688]","[1075.7398681640625, 925.8507080078125]","[946.9561157226562, 927.3396606445312]"
"[1114.05224609375, 617.7590942382812]","[913.9623413085938, 620.2269287109375]","[1141.4119873046875, 775.231689453125]","[886.313720703125, 768.935302734375]","[1138.4630126953125, 920.9485473632812]","[866.43359375, 907.9676513671875]","[1076.158935546875, 925.2908935546875]","[947.1802368164062, 926.8955078125]"
"[1113.9019775390625, 618.0650024414062]","[914.024658203125, 620.2710571289062]","[1141.6844482421875, 775.478271484375]","[886.5595703125, 769.1709594726562]","[1138.6441650390625, 920.6409301757812]","[867.5716552734375, 908.26708984375]","[1076.326416015625, 924.9173583984375]","[947.462890625, 926.3783569335938]"
"[1114.1025390625, 618.2410888671875]","[914.302978515625, 620.5321044921875]","[1141.6654052734375, 775.85986328125]","[886.5311279296875, 769.4234619140625]","[1138.286865234375, 921.0802001953125]","[868.541259765625, 910.0240478515625]","[1076.4456787109375, 924.6978759765625]","[947.6004638671875, 926.244873046875]"
"[1114.0147705078125, 617.951171875]","[914.4383544921875, 620.6787109375]","[1142.2542724609375, 774.9727783203125]","[886.53515625, 769.8741455078125]","[1138.298095703125, 921.2059936523438]","[869.6546630859375, 911.1351318359375]","[1076.7408447265625, 925.2562255859375]","[948.1353149414062, 927.0400390625]"
"[1116.08447265625, 619.7671508789062]","[912.4783935546875, 622.05078125]","[1141.9346923828125, 774.4030151367188]","[886.17724609375, 773.1392211914062]","[1138.767822265625, 918.4315795898438]","[869.8416137695312, 915.9373779296875]","[1077.9234619140625, 924.474365234375]","[946.028076171875, 926.1223754882812]"
"[1116.25390625, 619.9794921875]","[913.0294189453125, 622.8016357421875]","[1141.9471435546875, 774.3857421875]","[885.7527465820312, 774.5400390625]","[1138.27685546875, 919.02392578125]","[871.2843017578125, 919.1757202148438]","[1078.3505859375, 926.3868408203125]","[946.6004638671875, 928.3253173828125]"
"[1116.5919189453125, 620.3004150390625]","[913.0609130859375, 622.8043212890625]","[1141.6417236328125, 775.1380615234375]","[886.221923828125, 774.9620361328125]","[1137.4482421875, 919.3572998046875]","[873.38818359375, 919.145751953125]","[1078.5238037109375, 925.9974975585938]","[946.416748046875, 927.8397216796875]"
"[1114.585205078125, 618.8720703125]","[915.526123046875, 621.8406372070312]","[1141.8525390625, 776.4468994140625]","[886.4111328125, 772.7528076171875]","[1136.9144287109375, 921.8504638671875]","[875.4554443359375, 916.342041015625]","[1076.758056640625, 925.8034057617188]","[948.32666015625, 927.8922729492188]"
"[1114.7303466796875, 619.1542358398438]","[915.5656127929688, 621.95166015625]","[1141.68798828125, 776.9752197265625]","[885.9296875, 773.41796875]","[1136.2371826171875, 921.5693359375]","[878.121826171875, 916.802490234375]","[1077.373779296875, 925.8035888671875]","[948.9036254882812, 927.9615478515625]"
"[1116.4888916015625, 619.903564453125]","[913.540283203125, 622.5692138671875]","[1141.682373046875, 775.1145629882812]","[886.6767578125, 776.598388671875]","[1136.7705078125, 919.03515625]","[880.3016357421875, 919.7828979492188]","[1080.2564697265625, 924.3601684570312]","[948.4130859375, 926.3955688476562]"
"[1116.3365478515625, 619.9708251953125]","[913.9063110351562, 622.05126953125]","[1142.962646484375, 776.3763427734375]","[886.7874755859375, 776.8023681640625]","[1136.8189697265625, 919.1548461914062]","[882.5180053710938, 919.7215576171875]","[1080.8673095703125, 924.36572265625]","[949.3162841796875, 926.2051391601562]"
"[1116.3218994140625, 620.0360717773438]","[913.813720703125, 622.1112060546875]","[1142.785400390625, 776.1917724609375]","[886.839599609375, 776.54248046875]","[1136.963623046875, 918.9561767578125]","[882.75732421875, 919.4776611328125]","[1080.8814697265625, 924.614013671875]","[949.2794189453125, 926.4871826171875]"
"[1116.6864013671875, 620.0051879882812]","[913.7945556640625, 622.0082397460938]","[1143.29296875, 775.8869018554688]","[886.6959228515625, 777.0819091796875]","[1137.38330078125, 919.3192749023438]","[885.5665283203125, 919.0431518554688]","[1081.473388671875, 924.6564331054688]","[949.5301513671875, 926.474609375]"
"[1116.728271484375, 619.9598388671875]","[913.7764892578125, 622.0115356445312]","[1143.308837890625, 775.7508544921875]","[886.6968994140625, 777.0596923828125]","[1137.4150390625, 919.3228759765625]","[885.5670776367188, 918.9725341796875]","[1081.50341796875, 924.7446899414062]","[949.5079345703125, 926.5782470703125]"
"[1066.516357421875, 602.42236328125]","[871.1859741210938, 600.476806640625]","[1102.3477783203125, 762.0220947265625]","[844.8848876953125, 757.0908203125]","[1090.244140625, 904.522705078125]","[836.63232421875, 899.0687255859375]","[1028.526123046875, 918.1605834960938]","[898.4022216796875, 917.302001953125]"
"[1066.2647705078125, 602.759521484375]","[871.3170166015625, 600.767333984375]","[1102.565673828125, 762.3414306640625]","[844.693115234375, 757.5826416015625]","[1090.406494140625, 904.6660766601562]","[836.5565185546875, 899.305908203125]","[1029.05029296875, 918.0601806640625]","[899.0843505859375, 917.1783447265625]"
"[1066.138671875, 602.737060546875]","[871.297119140625, 600.4622192382812]","[1102.4052734375, 762.2107543945312]","[844.6361083984375, 757.7902221679688]","[1090.1038818359375, 904.664794921875]","[836.5676879882812, 898.87646484375]","[1028.403564453125, 917.8450927734375]","[898.495849609375, 916.7605590820312]"
"[1066.171630859375, 603.10791015625]","[871.0698852539062, 600.3609008789062]","[1102.2294921875, 762.7802124023438]","[844.7151489257812, 757.6793212890625]","[1090.04248046875, 905.047119140625]","[836.589111328125, 899.4547119140625]","[1028.671630859375, 918.9420166015625]","[898.48828125, 917.805908203125]"
"[1066.29541015625, 603.4096069335938]","[870.70556640625, 600.5604248046875]","[1102.480712890625, 762.353515625]","[844.6437377929688, 757.5775146484375]","[1090.10888671875, 904.778564453125]","[836.5606689453125, 898.9879760742188]","[1029.2860107421875, 919.5242919921875]","[898.929931640625, 918.317626953125]"
"[1066.27197265625, 602.4303588867188]","[870.9638671875, 599.8883056640625]","[1102.117431640625, 762.3028564453125]","[844.9952392578125, 757.586181640625]","[1089.351806640625, 905.163818359375]","[836.4874267578125, 899.7545166015625]","[1028.651123046875, 918.8336791992188]","[898.4009399414062, 917.7744140625]"
"[1066.8363037109375, 602.7723999023438]","[870.8615112304688, 599.9640502929688]","[1102.345947265625, 762.739501953125]","[844.5972290039062, 757.7449951171875]","[1089.755615234375, 905.39111328125]","[836.3592529296875, 899.0257568359375]","[1029.1578369140625, 918.5868530273438]","[898.5369873046875, 917.412109375]"
"[1066.7427978515625, 603.0767211914062]","[871.0109252929688, 600.299560546875]","[1102.2191162109375, 762.4356689453125]","[845.0723876953125, 757.5196533203125]","[1089.98388671875, 904.9378051757812]","[836.27001953125, 898.8868408203125]","[1029.458740234375, 918.540771484375]","[898.8836059570312, 917.4501953125]"
"[1066.8785400390625, 602.9873046875]","[871.305908203125, 600.3015747070312]","[1102.376708984375, 762.0333251953125]","[844.9361572265625, 757.6807250976562]","[1090.37353515625, 904.722900390625]","[836.6914672851562, 899.549560546875]","[1029.4171142578125, 918.931396484375]","[898.7840576171875, 917.8204345703125]"
"[1067.06591796875, 602.584716796875]","[871.71240234375, 600.079833984375]","[1102.5755615234375, 762.5133056640625]","[845.1260986328125, 757.849365234375]","[1090.397705078125, 904.6301879882812]","[836.230224609375, 898.9644775390625]","[1028.71923828125, 918.6380615234375]","[898.5126342773438, 917.56298828125]"
"[1067.076904296875, 602.784912109375]","[871.5025634765625, 599.7075805664062]","[1102.4461669921875, 762.32275390625]","[845.0263671875, 757.1357421875]","[1090.215576171875, 904.7777099609375]","[836.3953857421875, 899.52587890625]","[1028.837158203125, 918.758056640625]","[898.4371337890625, 917.4912109375]"
"[1067.0369873046875, 603.2853393554688]","[871.542724609375, 599.9921264648438]","[1102.26611328125, 762.8014526367188]","[845.1063232421875, 756.6905517578125]","[1089.995849609375, 905.2913818359375]","[836.4515991210938, 899.7954711914062]","[1028.5997314453125, 919.73779296875]","[898.01611328125, 918.4791259765625]"
"[1066.9278564453125, 603.41064453125]","[871.5496215820312, 600.1539916992188]","[1102.2183837890625, 762.6399536132812]","[845.1224365234375, 756.5068359375]","[1089.756591796875, 905.104736328125]","[836.0516967773438, 899.2724609375]","[1028.9154052734375, 918.89892578125]","[898.54345703125, 917.6570434570312]"
"[1067.2606201171875, 603.2440185546875]","[871.7133178710938, 600.0453491210938]","[1102.177490234375, 762.3648681640625]","[845.002197265625, 756.3192138671875]","[1090.1226806640625, 905.01416015625]","[835.9013671875, 899.1280517578125]","[1028.68115234375, 919.1651000976562]","[898.2647094726562, 917.9771118164062]"
"[1067.3721923828125, 603.19677734375]","[871.54931640625, 599.8436279296875]","[1102.093505859375, 762.2525024414062]","[844.9837646484375, 756.1573486328125]","[1089.80615234375, 905.0877685546875]","[835.3272705078125, 898.9044799804688]","[1028.429931640625, 918.5626220703125]","[897.7711181640625, 917.244140625]"
"[1067.246337890625, 603.407470703125]","[872.34423828125, 599.6342163085938]","[1101.967041015625, 762.6296997070312]","[844.869140625, 756.0794677734375]","[1089.97509765625, 904.7598266601562]","[834.6831665039062, 898.5311279296875]","[1027.954833984375, 918.3953247070312]","[897.8787841796875, 916.8843383789062]"
"[1067.5736083984375, 603.653076171875]","[872.17236328125, 599.9815063476562]","[1102.1885986328125, 762.5882568359375]","[844.533203125, 756.087158203125]","[1089.86572265625, 904.647216796875]","[833.6339721679688, 898.98193359375]","[1028.122802734375, 918.0104370117188]","[897.8703002929688, 916.521484375]"
"[1067.4677734375, 603.8626708984375]","[872.5816650390625, 599.8779296875]","[1102.373046875, 762.8197631835938]","[844.73486328125, 755.70703125]","[1089.77587890625, 904.9522705078125]","[832.1705322265625, 898.7920532226562]","[1028.06982421875, 917.628173828125]","[897.9661865234375, 915.9710693359375]"
"[1067.4970703125, 604.7548828125]","[873.245849609375, 600.9424438476562]","[1102.5535888671875, 762.163330078125]","[845.533447265625, 754.2659912109375]","[1091.22119140625, 904.68994140625]","[830.7639770507812, 894.7896728515625]","[1026.9688720703125, 914.687255859375]","[897.514404296875, 912.941162109375]"
"[1067.6820068359375, 604.82763671875]","[873.668701171875, 600.9165649414062]","[1102.1998291015625, 761.9456176757812]","[845.313720703125, 753.6796875]","[1091.08154296875, 904.7140502929688]","[828.1723022460938, 893.06787109375]","[1027.018310546875, 914.4530639648438]","[897.6692504882812, 912.6253051757812]"
"[1067.31884765625, 605.3953857421875]","[873.978515625, 600.6504516601562]","[1102.564697265625, 761.959716796875]","[844.8258056640625, 752.6541137695312]","[1091.1368408203125, 904.9396362304688]","[826.358642578125, 892.021484375]","[1026.4884033203125, 915.416015625]","[897.6351318359375, 913.241943359375]"
"[1067.34912109375, 605.7078857421875]","[874.3599243164062, 601.3304443359375]","[1102.344482421875, 762.3444213867188]","[844.4193115234375, 752.3577880859375]","[1091.34130859375, 905.251953125]","[822.9263305664062, 892.3216552734375]","[1026.100830078125, 915.26318359375]","[897.55419921875, 913.231201171875]"
"[1069.2235107421875, 605.89794921875]","[874.106201171875, 601.2373046875]","[1103.0576171875, 764.7620849609375]","[843.97265625, 752.516357421875]","[1091.3885498046875, 906.038818359375]","[818.5714111328125, 888.6630859375]","[1029.6142578125, 916.3631591796875]","[899.1273193359375, 914.8906860351562]"
"[1068.11083984375, 605.62353515625]","[874.788818359375, 601.452880859375]","[1102.8046875, 762.3847045898438]","[840.3499145507812, 751.6290893554688]","[1091.4337158203125, 905.8225708007812]","[815.7967529296875, 888.442626953125]","[1026.79833984375, 916.4951171875]","[897.9996337890625, 914.5885620117188]"
"[1068.2119140625, 605.608154296875]","[874.4051513671875, 599.655029296875]","[1102.3662109375, 762.4824829101562]","[838.2933349609375, 748.358642578125]","[1090.7237548828125, 905.4212646484375]","[812.1502685546875, 885.8519897460938]","[1028.2547607421875, 918.778564453125]","[898.8912963867188, 916.2361450195312]"
"[1068.69091796875, 606.4492797851562]","[874.9169311523438, 600.974365234375]","[1102.808837890625, 761.72802734375]","[836.3970336914062, 747.2246704101562]","[1092.3660888671875, 906.520263671875]","[804.5809936523438, 885.0123291015625]","[1027.78466796875, 915.4288330078125]","[898.780517578125, 913.13427734375]"
"[1068.9525146484375, 606.31005859375]","[874.5316162109375, 599.8309326171875]","[1102.6231689453125, 762.1389770507812]","[833.2911987304688, 744.7386474609375]","[1092.601806640625, 906.4729614257812]","[796.4756469726562, 882.5956420898438]","[1028.1722412109375, 914.2767333984375]","[898.8843994140625, 911.5689697265625]"
"[1070.2503662109375, 606.3690185546875]","[873.9179077148438, 600.0692138671875]","[1104.259521484375, 763.64208984375]","[830.1996459960938, 744.0309448242188]","[1092.150146484375, 906.5894775390625]","[789.0296630859375, 876.2904052734375]","[1030.6434326171875, 915.276123046875]","[900.04296875, 913.1319580078125]"
"[1070.4765625, 606.135009765625]","[874.7056884765625, 600.036865234375]","[1104.249267578125, 763.7224731445312]","[827.668701171875, 742.828125]","[1092.125244140625, 906.9746704101562]","[780.3576049804688, 874.494140625]","[1030.96337890625, 915.2946166992188]","[900.850341796875, 913.0555419921875]"
"[1070.156494140625, 606.3116455078125]","[874.98779296875, 599.1007690429688]","[1102.7305908203125, 762.2938842773438]","[824.9344482421875, 739.0213623046875]","[1092.44140625, 906.5172119140625]","[769.3471069335938, 874.5269775390625]","[1029.2923583984375, 913.28076171875]","[900.0151977539062, 909.948486328125]"
"[1070.7293701171875, 606.3143310546875]","[875.4617919921875, 599.77685546875]","[1104.3475341796875, 762.2202758789062]","[823.6959228515625, 738.0012817382812]","[1093.0843505859375, 906.629150390625]","[762.1215209960938, 870.0723876953125]","[1031.223876953125, 915.4041748046875]","[901.2161865234375, 912.8036499023438]"
"[1068.6795654296875, 605.0826416015625]","[876.211669921875, 597.68994140625]","[1105.7008056640625, 760.970947265625]","[816.453125, 731.881591796875]","[1090.1771240234375, 907.0519409179688]","[750.31640625, 869.016357421875]","[1027.8135986328125, 913.8495483398438]","[900.8109741210938, 909.46875]"
"[1071.222412109375, 606.76953125]","[873.53515625, 598.23388671875]","[1103.1744384765625, 761.200927734375]","[812.951171875, 732.0331420898438]","[1090.41259765625, 904.8883666992188]","[745.2657470703125, 861.4493408203125]","[1030.6722412109375, 917.6243896484375]","[899.545654296875, 913.8172607421875]"
"[1068.72509765625, 606.977783203125]","[877.3953857421875, 597.7822265625]","[1100.667236328125, 761.1395263671875]","[808.5979614257812, 727.022216796875]","[1091.8231201171875, 907.7845458984375]","[737.015625, 858.4432373046875]","[1028.1060791015625, 914.1279296875]","[901.291259765625, 909.793701171875]"
"[1068.8828125, 607.93994140625]","[877.65380859375, 599.08544921875]","[1100.70703125, 761.0469360351562]","[805.9370727539062, 724.5481567382812]","[1090.8790283203125, 906.7733154296875]","[731.5322265625, 847.8162841796875]","[1027.84423828125, 914.4957275390625]","[901.414306640625, 910.3111572265625]"
"[1069.892578125, 607.2460327148438]","[877.7662353515625, 597.488037109375]","[1100.569091796875, 762.2810668945312]","[802.7158813476562, 721.237060546875]","[1092.1051025390625, 905.0216064453125]","[722.6112060546875, 846.0774536132812]","[1028.6934814453125, 918.3245849609375]","[901.9344482421875, 914.0845947265625]"
"[1070.083740234375, 605.993408203125]","[878.4378662109375, 596.0744018554688]","[1101.0181884765625, 761.9405517578125]","[798.0525512695312, 718.5457153320312]","[1092.1414794921875, 905.02783203125]","[715.1654052734375, 837.8544921875]","[1027.930908203125, 917.21240234375]","[901.8634033203125, 912.9735717773438]"
"[1070.619873046875, 606.340576171875]","[879.399169921875, 596.1776733398438]","[1100.793212890625, 762.0181274414062]","[796.481689453125, 716.3990478515625]","[1091.81884765625, 905.7431030273438]","[701.3345947265625, 834.387939453125]","[1027.4141845703125, 917.7907104492188]","[901.6856689453125, 913.2330322265625]"
"[1070.6383056640625, 606.5813598632812]","[879.2181396484375, 595.8206176757812]","[1105.6585693359375, 762.8340454101562]","[787.723388671875, 715.4127807617188]","[1091.6181640625, 907.7109375]","[684.2052612304688, 828.6864624023438]","[1027.705322265625, 918.034423828125]","[902.368408203125, 912.6069946289062]"
"[1070.888427734375, 606.9204711914062]","[878.8580932617188, 596.0369873046875]","[1105.899169921875, 763.1234130859375]","[782.1278686523438, 711.5695190429688]","[1091.532470703125, 906.7992553710938]","[677.3911743164062, 819.550537109375]","[1028.201416015625, 917.719970703125]","[902.587158203125, 912.615234375]"
"[1070.946044921875, 606.9569702148438]","[878.2772216796875, 595.7715454101562]","[1106.2991943359375, 762.426025390625]","[776.544677734375, 708.127197265625]","[1091.6123046875, 905.6402587890625]","[668.065673828125, 812.2666625976562]","[1028.5589599609375, 918.47607421875]","[902.757080078125, 913.42626953125]"
"[1070.5570068359375, 606.4561767578125]","[878.0747680664062, 594.6558227539062]","[1106.53662109375, 762.3363037109375]","[771.986572265625, 704.3919677734375]","[1092.3145751953125, 904.31689453125]","[662.8431396484375, 804.0045166015625]","[1027.712646484375, 918.400390625]","[902.378173828125, 913.3372802734375]"
"[1070.0006103515625, 607.5477294921875]","[876.3612670898438, 595.3026123046875]","[1100.56201171875, 760.029296875]","[772.49853515625, 701.517333984375]","[1087.314208984375, 903.7686767578125]","[664.39697265625, 797.1551513671875]","[1024.8807373046875, 917.4713745117188]","[898.479736328125, 912.2552490234375]"
"[1070.759521484375, 605.243896484375]","[876.0152587890625, 591.4146728515625]","[1107.406494140625, 761.73193359375]","[766.830322265625, 693.8784790039062]","[1085.5467529296875, 904.7869873046875]","[657.6690673828125, 794.964111328125]","[1025.9111328125, 911.4404296875]","[899.6453857421875, 903.9633178710938]"
"[1070.164794921875, 604.4970703125]","[876.2451782226562, 590.8746948242188]","[1106.8531494140625, 761.7786865234375]","[762.6995849609375, 689.8468017578125]","[1084.8526611328125, 905.2025756835938]","[651.32080078125, 783.773681640625]","[1025.842041015625, 909.658447265625]","[900.3275756835938, 902.3223876953125]"
"[1069.8006591796875, 604.4237060546875]","[875.7951049804688, 590.189453125]","[1106.4078369140625, 761.978271484375]","[761.076171875, 685.4705810546875]","[1084.68994140625, 905.4955444335938]","[647.5819091796875, 773.1727294921875]","[1026.0487060546875, 909.3194580078125]","[900.6296997070312, 902.068115234375]"
"[1069.914306640625, 604.6224365234375]","[876.08251953125, 589.9750366210938]","[1106.36328125, 762.1812744140625]","[757.4376220703125, 683.5777587890625]","[1085.4072265625, 904.9597778320312]","[638.1469116210938, 766.6730346679688]","[1025.9296875, 911.3084106445312]","[900.81884765625, 903.8067626953125]"
"[1069.4202880859375, 604.1527709960938]","[877.4892578125, 589.1500854492188]","[1105.896240234375, 762.574951171875]","[754.7176513671875, 679.7081909179688]","[1084.951171875, 904.309814453125]","[633.8607177734375, 759.0137329101562]","[1025.781494140625, 910.6519775390625]","[902.364013671875, 903.1349487304688]"
"[1068.97998046875, 605.1964111328125]","[876.9783935546875, 589.4832763671875]","[1105.39794921875, 763.8228759765625]","[751.4432373046875, 674.861083984375]","[1083.4326171875, 904.2198486328125]","[630.982421875, 744.7384033203125]","[1025.1109619140625, 912.4443969726562]","[901.7056884765625, 904.8825073242188]"
"[1068.9173583984375, 605.85107421875]","[878.5849609375, 587.3153686523438]","[1104.90625, 764.2919921875]","[754.8701171875, 667.269775390625]","[1083.46923828125, 902.78125]","[632.0858154296875, 733.1280517578125]","[1024.7237548828125, 913.1788330078125]","[902.142578125, 904.50927734375]"
"[1070.62548828125, 608.3076782226562]","[879.2132568359375, 586.3413696289062]","[1106.859375, 754.4234619140625]","[753.1717529296875, 663.2969970703125]","[1095.00927734375, 901.7757568359375]","[625.2076416015625, 720.0762939453125]","[1025.4715576171875, 912.3240966796875]","[902.5127563476562, 902.6268310546875]"
"[1069.283203125, 608.416259765625]","[880.1641845703125, 584.21142578125]","[1105.58056640625, 755.0364990234375]","[747.141845703125, 655.0632934570312]","[1094.009521484375, 903.5130615234375]","[614.5984497070312, 707.3927001953125]","[1023.6822509765625, 912.9844970703125]","[902.9298706054688, 903.4308471679688]"
